clean_text,label
the shockwaves of sumatra the indian ocean earthquake of december 2004 produced     a shockwave that created tsunamis all across the indian ocean the tsunamis hammered nearby indonesia and struck as far as     the coast of east africa the death toll has climbed over 100000 and continues to grow    it also created social shockwaves  ,Sci/Tech
official farc sought bush assassination colombias main rebel group asked followers to mount an assassination attempt against president bush during his visit to colombia last week defense minister jorge uribe said there was no evidence saturday that rebels even tried to organize such an attack,World
the egg goes to the plucky rebels backup quarterback robert lane has 205 total yards with a touchdown pass and a touchdown run in mississippis 203 win over mississippi state on saturday,Sports
taxfree bonuses tagged out some taxpayers have been dusting off an old internal revenue service ruling about signing bonuses in baseball contracts and using it to justify skipping payroll taxes and incometax withholding on signing bonuses generally,Business
nasa finishes redesigned shuttle fuel tank reuters reuters  nasa has finished building a redesignedspace shuttle fuel tank that was reconfigured to eliminate thedebris problem that doomed the shuttle columbia and its sevenastronauts agency officials said on tuesday,Sci/Tech
bucks edge pistons 9690 ap ap  michael redd scored 20 of his 29 points in the second half keith van horn added 20 points and the milwaukee bucks ended a sixgame losing streak with a 9690 victory over the detroit pistons on saturday night,Sports
weather data in your own back yard washingtonpostcom washingtonpostcom  weatherbug wants to make meteorologists out of its users the internet weather service based in gaithersburg has begun selling sensors that can turn anyones back yard into a webconnected weather station,Sci/Tech
virginia tech downs virginia 2410 the team that few thought could contend for an atlantic coast conference title less than two months ago is now one game away from winning it on its first try,Sports
eurozone data to confirm slumping confidence easing inflation brussels afp  eurozone figures due out this week will confirm that confidence is slumping due to high oil prices and the rise of the euro and that inflation is easing economists said,Business
death bell tolls for russias yukos oil giant afp afp  russias yukos does not begin the week teetering on the edge of ruin where it has been for months now the oil giant is flat on its back gasping for its last breaths of air,World
time to look overseas for a healthier 401k  i change the mutual funds in my 401k plan about as often as the red sox win the world series,Business
rate hikes by fed dull arms 39 luster 30year fixed home loans remain appealing but variable rates have been on the move up by sandra block if you 39re hoping an adjustablerate mortgage will help you afford your dream house you may want to rethink those granite countertops,Business
say neighbors 39 weapons leave them vulnerable electrical engineering student roozbeh rahimi reflects a common sentiment among iranians when he expresses hope that this famous tourist city will gain fame soon for its nuclear technology,World
 39sickos 39 hunting for deer with a mouse san antonio  forget about playstation 2  texas entrepreneur wants to kick computer gaming up to the next level by offering players a chance at some reallive killing via mouse and modem,Sci/Tech
bush won 39t take iran 39s word for it crawford texas as president bush sees it  quotthe only good deal is one that 39s verifiable quot he 39s applauding the efforts of some european countries to get iran to honor its commitment to refrain from developing nuclear weapons,World
pitt can crash bcs with closing victory as if things weren 39t bad enough for the bowl championship series it appears that pittsburgh is going to represent the big east with an 83 record,Sports
fda oks scientist publishing vioxx data ap ap  the food and drug administration has given a whistleblower scientist permission to publish data indicating that as many as 139000 people had heart attacks that may be linked to vioxx the scientists lawyer said monday,World
annan urged to play larger role in iraq ap ap  un secretarygeneral kofi annan under fire in congress over a troubled oil program for iraq received some friendly advice last month in a private meeting with former us ambassador richard holbrooke and other foreign policy experts,World
sri lanka army blames tamil tigers of failing to keep pledge sri lanka 39s army sunday blamed thetamil tigers for failing to attend a meeting saturday which they had agreed to attend during a meeting with the international trucemonitors and the government troops,World
ravens offensive coordinator resigns ap ap  baltimore ravens offensive coordinator matt cavanaugh resigned under pressure monday after meeting with head coach brian billick who finally lost patience with the teams sputtering attack,Sports
illini hit on all cylinders zap zags there 39s no way no 5 illinois could have shredded the gonzaga king of the midmajors the way it demolished its opponent at conseco fieldhouse on saturday,Sports
 39designer 39 christmas tree growers target national holiday market aurora ore the national christmas tree association is hoping a push of designer trees will renew consumer demand for live trees,Business
game itself needs repair last sunday night while announcing the suspensions of ron artest stephen jackson jermaine oneal ben wallace and others the commissioner of the nba david stern spoke forcefully and eloquently about redefining  quotthe covenant between players and fans and between fans and fans and making sure we can play our games in a very welcoming and peaceful setting quot,Sports
rwandan  39motivated by riches 39 ouagadougou  rwanda 39s threat to launch military strikes in democratic republic of congo would be motivated by the abundant mineral wealth in its giant western neighbour not by the desire to attack hutu fighters based there a congolese diplomat said here ,World
walmart move ominous sign for retailers ap ap  weakerthanexpected holiday shopping forced walmart stores inc on saturday to cut its projected sales increase for november by more than half an ominous announcement for retailers as their busiest time of year begins,Business
fed cup all tied up france 39s russianborn tatiana golovin left the fed cup final hanging in the balance today as she beat russia 39s us open champion svetlana kuznetsova 64 61 to level the tie at 22 and take it to the final doubles match,Sports
sinn fein says nirish deal nears no bush call reuters reuters  the leader of sinn fein northernirelands main catholic party and the political ally of theirish republican army ira said sunday he believed hisprotestant rivals were ready to agree to a peace deal,World
sorenstams putt sets up  36300k skin ap ap  annika sorenstam calmly sank a short birdie putt on the ninth hole earning a hug from tiger woods more importantly it kept  36250000 in play in the skins game,Sports
redskins steelers underway patrick ramsey makes his first second start of the season as the redskins face the afc northleading steelers at a sloppy heinz field in pittsburgh,Sports
defoe drives spurs home jermain defoe underlined his claims for an improved contract as he inspired tottenham to a 20 win against 10man middlesbrough new coach martin jol who secured his first win in charge may have been helped ,Sports
arsenal loses again in premier league arsenal dropped five points behind chelsea in the english premier league on sunday after losing 21 to liverpool on an injurytime goal by neil mellor,Sports
trouble in psp land november 27 2004  things aren 39t looking good for the psp over in japan well maybe that 39s not exactly true if you 39re sony and you want to generate lots of hype for your new portable system things are looking very good,Sci/Tech
retail sees solid not stellar holidays reuters reuters  holiday shopping got off to a flyingstart in the united states this weekend,Business
titans mcnair hints at retiring from nfl ap ap  tennessee titans quarterback steve mcnair hinted sunday that his 10th season in the nfl could be his last,Sports
bills 38 seahawks 9 drew bledsoe went all the way home to washington state to help the buffalo bills collect a rare road win willis mcgahee had 116 yards rushing and four touchdowns leading buffalo to a 389 win over seattle ,Sports
cbi calls for cuts in spending to reduce borrowing gordon brown faces a new warning today that he will have to raise taxes by 7 billion or cut swaths of government spending if labour wins next years general election,Business
surprise chargers 39 air power changing marty 39s stripes kansas city mo  the san diego chargers players couldn 39t quite believe what they were hearing nor would many in the crowd at arrowhead stadium if they were privy to it,Sports
bears set to sign qb jeff george reuters reuters  the chicago bears are expectedto sign quarterback jeff george on monday,Sports
giants 39 frustration seeps to surface as slide continues at about the moment a melee broke out on the giants 39 sideline sunday  after eagles linebacker jeremiah trotter hit giants quarterback eli manning out of bounds ,Sports
signs of a glut and lower prices on thin tvs dont buy that highdefinition tv yet competition may force the prices down further,Sci/Tech
holiday shoppers off to a fast start holiday shoppers spent 10 percent more friday than they did a year ago according to early reports but walmart stores inc dampened hopes for a strong start to the key retail season by ,Business
hardrunning dillon 39s difference in making champs even tougher it wasn 39t just to resuscitate one of the league 39s worst rushing games it was to make dillon and that dreadful rushing attack allies when the weather andor the opponent demanded it  which they did sunday ,Sports
discovery channel tests power of licensing by rushing more than 700 products under the american chopper brand as part of a new inhouse licensing program the cable channel is relying more heavily on licensing to market shows,Business
int 39l conference calls for minefree world senior officials of 143 governments are calling for the total ban of production and use of antipersonnel landmine senior government officials of 143 countries across the world ,World
cambodia plays active role in asean cambodia has been active and playing an increasingly important role in the association of southeast asian nations asean and regional affairs politically and economically ,World
tremor shook japan at least 14 people sustained injuries when a strong earthquake with a preliminary magnitude of 71 hit a sparsely populated area of japan 39s northernmost main island of hokkaido,World
game day recap sunday november 28 sandora irvin had 23 points and 17 rebounds and tcu upset a ranked team for the second night in a row beating michigan state no,Sports
fish top 49ers in brutal bowl dolphins 24 49ers 17 the dolphins spent the holiday week eating room service food and practising thousands of kilometres from home all to prove they were the best of the nfl 39s worst two teams,Sports
eagles 27 giants 6 east rutherford nj  the philadelphia eagles won a fourth consecutive nfc east title by making eli manning look very much like a rookie,Sports
colombia reveals plot to assassinate bush colombian rebels plotted to assassinate george bush during his brief stopover in the port of cartagena last week according to the country 39s defence minister,World
quarterback brady enjoyed a field day foxborough  though more than 300 million was invested in the construction of gillette stadium part of it going to a stateoftheart drainage system the playing surface reminds tom brady of his high school field in san mateo calif,Sports
zarqawi group claims mosul killings baghdad  iraqs most feared terrorist group claimed responsibility yesterday for slaughtering members of the iraqi security forces in mosul where dozens of bodies have been found the claim raises fears the group has expanded to the north after the loss of its purported base in fallujah,World
clearest view yet of saturn 39s largest moon scientists controlling the cameras aboard the cassini spacecraft in orbit around saturn have just recovered two extraordinary contrasting images of the planet 39s most intriguing moons,Sci/Tech
ita juventus blows 2goal lead againt inter milan serie a leader juventus wasted a twogoal lead in the second half and was held to a 22 draw by inter milan at san siro on sunday losing ground to defending champion ac milan,Sports
walmart reduces sales forecast walmart the world 39s largest retailer has lowered its november growth forecast amid concerns that fuel costs may slow down christmas retail sales,Business
iraq to spend 1 billion to expand oil production iraq is planning to spend more than 1 billion in 2005 to boost its oil production capacity by about 15 percent to 325 million barrels a day an iraqi official said,Business
pa 39s abbas rules out interim deal with israel the palestinians will not accept an interim settlement with israel palestine liberation organization chief mahmoud abbas told the arab league during a visit to egypt yesterday,World
brighter previews for your pictures epsons photo fine technology promises vivid crisp colors on digital camera lcds,Sci/Tech
new wifi nearly doubles speed belkins pren wireless networking line also dramatically improves rangeeven for 80211b and 80211g gear,Sci/Tech
france 39s american problem paris  us diplomats here respond to jacques chirac 39s continued yankeebashing following george w bush 39s reelection by saying the french president is out of step with his people who are not nearly that antiamerican,World
google stumbles with new desktop tool google wants to help you effectively access the piles of information you store in the documents email messages web pages and contact lists stuffed on your pc,Sci/Tech
oil down 3 pct as us winter stays mild  new york reuters  oil prices slid 3 percent on monday on  expectations that more mild us weather at the start of the  new year will limit heating oil demand,Business
the next giant leap rendezvous quot for the docking techniques he developed while at mit earning his phd in astronautics lessig technology over ideology,Sci/Tech
planned grand canyon flood seeks to reverse erosion description researchers flooded the colorado river last week in an attempt to reverse erosion in the grand canyon npr 39s liane hansen speaks to denny fenn director of the southwest biological science center about the experiment 39s preliminary findings,Sci/Tech
pakistan tests nuclearcapable missile islamabad  pakistan testfired a shortrange missile capable of carrying nuclear weapons on monday and said more tests are planned,World
easymobile launch set for march denmark 39s leading telecoms operator tdc says it will launch a lowbudget mobile telephone operator dubbed  quoteasymobile quot with mobile network operator tmobile in britain in march 2005,Business
more buyers choose artificial renee mcdonald remembers the christmas trees of her youth spindly fake and out of a box they were hard to put up and they just didn 39t smell right,Business
chip power times 10 ibm sony corp and toshiba corp on monday unveiled some key details on the powerful new  quotcell quot processor the three are jointly producing to run nextgeneration computers game consoles and tvs,Sci/Tech
seo 39s multiplying effect on paid inclusion paid inclusion pi has always been a hot potato it 39s not quite seo define and not quite search advertising no one wants to touch it,Sci/Tech
burger and boks get irb gongs south africa 39s schalk burger has been honoured as international rugby 39s player of the year in 2004 the springboks the reigning tri nations champions also scooped the awards for team of the year and coach ,Sports
myskina caps magnificent year for russia anastasia myskina capped a magnificent year for russian tennis by leading her country to their first fed cup title with a dramatic win over holders france,Sports
universal warner bros paramount and new line support hddvd major movie studious paramount universal pictures warner bros and new line cinema all said today that they have adopted the new high definition dvd disc format hddvd and will begin issuing movie titles in the new format in 2005,Sci/Tech
metropcs obtains cingular air com november 29 2004 833 am pt wired  amp wireless continues its reign as the top it priority among it managers due to widespread ip telephony deployment and other network infrastructure upgrades,Business
dillon enjoys a grand time corey dillon keeps piling up the rushing yards for the patriots but he could care less what dillon wants to pile up is wins he 39s doing that too in his ,Sports
is this the end of it as we know it halsey minor ceo of hosted integration provider grand central communications has a powerful message for it in four years  basically the whole notion of enterprise application software is going to be dead he believes application functionality will instead be available as hosted payperuse services delivered by companies such as salesforcecom putting his money where his mouth is minor has recently launched a 50 million venture capital fund with his own money to fuel ondemand startups for its part grand central will handle data and process integration between enterprises and multiple ondemand services,Business
mamma search is buying copernic mamma search is buying copernicmammacom inc the paid search company and copernic technologies inc announced that mamma has signed a letter of intent where they will acquire all of the shares of copernic technologies for a combination of cash and shares of mammacom inc the closing of the acquisition will ,Sci/Tech
toshiba claims hollywood backing in war for next dvd standard afp afp  toshiba said four major hollywood studios had thrown their crucial weight behind high definition dvd hddvd one of two disc formats contending to be the standard in nextgeneration dvds,World
toronto 39s skydome sold for 25 million toronto 39s major league baseball franchise finally has a nest it can call its own blue jaysowner rogers communications has reached a 25 million deal to buy the skydome,Sports
court declines to hear gay marriage case ap ap  the supreme court on monday sidestepped a dispute over gay marriages rejecting a challenge to the nations only law sanctioning such unions,World
sharon survives 3 parliament noconfidence votes  jerusalem reuters  prime minister ariel sharon on monday  narrowly survived three parliamentary noconfidence votes  sponsored by opposition parties over deepening poverty in  israel,World
romania faces hung parliament risk after vote  bucharest reuters  romania faced weeks of uncertainty on  monday after inconclusive general elections in the poor balkan  country already struggling to stay on track to join the  european union  partial results showed the ruling excommunist social democrats  psd of prime minister adrian nastase a whisker ahead of the  opposition centrists in sundays election but well short of a  majority in parliament,World
space station crew moves rescue capsule the maneuver frees the hatch on the docking station that the crew members will use for work sorties in january and march in addition the launch of an unmanned progress cargo ship has been postponed one day to december 24,Sci/Tech
telekom austria taps the bulgarian market telekom austria austrias largest telecoms operator obtained access to the relatively underdeveloped east european mobile services market by winning the right to purchase the bulgarian mobile operator mobiltel for 16billion 212billion,Business
philippines gdp grows 63 on strong exports the philippine economy continued to grow robustly in the third quarter despite rising consumer prices with the gross domestic product expanding by 63 per cent from a year ago ,Business
tough courses  39killing excitement 39 richard green is campaigning for a fair go for players in a bid to make home tour tournaments more exciting this summer green blasted the brutal course setup for last week 39s australian open claiming it ,Sports
cost of  3912 days of christmas 39 now is 66000 pnc financial services says the luxury cars and vintage watch would cost you just as much as all the gifts listed in the christmas carol  quotthe twelve days of christmas,Business
merck 39s board adopts severance plan for top officials update5 merck  amp co seeking to keep managers from leaving after the withdrawal of its vioxx painkiller adopted a plan to give severance payments to more than 200 executives should control of the company change,Business
anxious wait for whale rescuers rescue workers will know this morning if their attempts to save whales beached yesterday on maria island off tasmania 39s east coast were successful,World
musharraf sees light at end of tunnel with india reuters reuters  pakistani president pervezmusharraf said on monday there were prospects for resolving alldisputes with india including over kashmir through peacetalks now under way,World
a us brain drain a drop in engineering degrees combined with a falloff in foreign students matriculating at us colleges spells big trouble ahead,Sci/Tech
diouf charged after spitting row bolton 39s elhadji diouf has been charged by the football association for spitting at portsmouth 39s arjan de zeeuw in saturday 39s 10 win for pompey,Sports
bush picks kellogg ceo for commerce president bush on monday chose carlos gutierrez the cubanborn ceo of kellogg co kn quote profile research  as his nominee to be commerce secretary his second selection of a hispanic for a secondterm cabinet,Business
sony ibm toshiba give details of cell chip reuters reuters  ibm  sony corp 6758t andtoshiba corp 6502t on monday revealed their plans for thepowerful new cell processor the three are jointly producingto run nextgeneration computers game consoles andtelevisions,Business
bush picks kellogg ceo for commerce  washington reuters  president bush on monday chose  carlos gutierrez the cubanborn ceo of kellogg co as his  nominee to be commerce secretary his second selection of a  hispanic for a secondterm cabinet,Business
pew weblog statistics interesting data  this morning thanks dan  on weblogsblog readership shoots up 58 in 2004 6 million americans get news andinformation fed to them through rss aggregators but 62 of online americans donot know what a blog isread the pdf  for more stats man i hate pdf27 of internet users say they read blogs a 58 jump from the 17 who told usthey were blog readers in february this means that by the end of 2004 32million americans were blog readers much of the attention to blogs focused onthose that covered the recent political campaign and the media and at leastsome of the overall growth in blog readership is attributable to politicalblogs some 9 of internet users ,Sci/Tech
sudan backtracks on aid workers sudan reverses its decision to expel oxfam and save the childrens local heads accused of political meddling,World
south korea singapore seal freetrade pact korea and singapore sealed a freetrade agreement yesterday that covers nine broad areas including electronics finance and intellectual property rights,Business
jordan prince loses succession jordan 39s prince hamzah says he is conceding to the wish of king abdullah ii to strip him of his crown as heir to the throne  quoti obey the command of my elder brother out of my loyalty love ,World
stelco financing by deutsche bank gets court approval update2 deutsche bank ag 39s c900 million 759 million proposal to provide financing to stelco inc was approved by an ontario judge over the objections of rival bidders and stelco 39s unions,Business
sun acquisition to boost it services portfolio sun microsystemshas agreed to purchase ashburn virginia it services company sevenspace the companies announced monday with the purchase sun takes a further step away from its traditional focus on supporting only its solaris operating system platform and beefs up its support for competing operating systems like windows hpux and aix,Sci/Tech
six players suspended for one game six players from both clemson and south carolina will be suspended for one game next season for their participation in a brawl near the end of the rivalry game november 20th,Sports
bosox strike deal with mirabelli yanks flaherty close the boston red sox have signed backup catcher doug mirabelli to a twoyear deal worth 3 million making him the first of the world series champions 39 16 free agents to resign,Sports
iraqi forces foundering in face of killings and threats by rebels iraqi forces whose performance is crucial to securing january elections are riddled with problems say local us officials,World
acc loses 2 ranked teams big east get 2 ap ap  the atlantic coast conferences record run of seven ranked teams came to an end monday,Sports
autonomy mammacom join desktop search ranks not to be left out of desktop search two search vendors on monday leaped into the growing space for managing email documents and other harddrive data,Sci/Tech
americas best airline hawaiian airlines is putting up impressive numbers including some that really matter to travelers,Business
former basketball player found dead ap ap  mark haymore who played on indianas unbeaten 1976 ncaa championship team before transferring to massachusetts has died he was 48,Sports
cyprus says could support turkey eu bid cypriot president tassos papadopoulos said monday he would not oppose turkish european union accession talks provided turkey met european standards,World
nuggets knock off hornets 7667 ap ap  earl boykins scored 22 points to help the denver nuggets overcome the absence of carmelo anthony and defeat the new orleans hornets 7667 on monday night,Sports
kansas state 76 arkansaspine bluff 42 clent stewart scored a careerhigh 15 points and kansas state used stifling defense for a 7642 victory over arkansaspine bluff on monday,Sports
ntt docomo mm02 sign deal tokyo  japan 39s top cell phone operator ntt docomo inc and major british mobile carrier mm02 plc reached an agreement that will allow mobile telephone users in britain germany and ireland to surf the internet on the handsets docomo said tuesday,Sci/Tech
kansas gets chance for revenge against nevada the jayhawks were ltbgtltbgt the secondranked jayhawks can redeem themselves for one of their most frustrating losses last season monday when they welcome the wolf pack to allen fieldhouse,Sports
gold fields wins appeal to fight takeover gold fields ltd won an appeal on friday in its battle to stave off a hostile 71 billion takeover by harmony gold mining co that would create the world 39s largest gold mining company,Business
toshiba wins hd dvd support four film studios are expected to release movies on the new hd format in the last quarter of 2005 tokyo reuters  toshiba corp,Sci/Tech
 39breakthrough 39 on hydrogen fuel us scientists had made a breakthrough in their quest to make lowcost hydrogen a technology key to finding new sources of energy to end us dependence on foreign oil they said,Sci/Tech
pentagon disputes red cross criticism ap ap  a pentagon spokesman said monday that red cross officials have made their view known that the indefinite detention of terror suspects at guantanamo bay cuba amounts to torture,World
super bowl advertisers still in the game after scandal  new york reuters  advertisers may have been bitten once  by an indecency scandal at the 2004 super bowl but they are  not shy about getting back into the game for the next us  football championship,Sports
sony ibm and toshiba reveal additional details on cell chip initial versions of playstation 3 chip will not be produced with a cuttingedge chipmaking technology the four companies developing the cell consumer electronics microprocessor released a few more details ,Sci/Tech
chirac puts retirement on hold president jacques chirac passed his 72nd birthday yesterday locked in a struggle to maintain his relevance in the face of an intraparty challenge and continuing friction with the world 39s only superpower,World
eu draft draws fire in turkey brussels turkey will have to recognize the republic of cyprus if only tacitly if it wants to begin membership negotiations with the european union according to a draft document that was leaked here monday,World
brett favre shines as green bay mauls st louis  new york reuters  brett favre celebrated his 200th  consecutive start by throwing three touchdown passes as the  green bay packers destroyed the st louis rams 4517 at lambeau  field monday,Sports
industrial output falls in japan japans industrial production falls in october while unemployment rises providing more evidence of a slowdown in the worlds second largest economy,Business
kansas oklahoma state cruise to easy victories no 2 kansas 85 nevada 52 at lawrence kan  wayne simien had his third doubledouble in as many games and kansas routed nevada on monday night avenging an embarrassing loss of a year ago,Sports
with work danafarber learns from 94 mistakes nurse teresa mazeika has known the woman knitting in the blue reclining chair for months but she asks carolyn harlow her name and birthday anyway as she approaches with chemotherapy for harlows blood cancer mazeika a 17year nursing veteran at danafarber cancer institute isnt taking any chances that she is about to give the drug to the wrong patient,Business
day 3 dravid ganguly take charge india lost two wickets on the third day of the second test against south africa at the eden gardens in kolkata today south africa bounced back from a miserable day on the field yesterday to remove the dangerous ,Sports
swedes blast govt response to tsunami ap ap  hours after a tsunami flattened south asia beaches  151 a magnet for thousands of vacationing swedes  151 the swedish foreign minister went to the theater,World
peru launches offensive to retake siege town  lima peru reuters  peruvian authorities on monday  launched an offensive to retake a police station and end a  threeday siege by former soldiers in a southern andean town,World
uconn awaiting invite to motor city bowl theres still one more domino to fall but today the university of connecticut football team is expected to be invited and accept an invitation to play in the motor city bowl in detroit on dec 27,Sports
dubois helps maine top dartmouth david dubois scored a gamehigh 17 points as maine held on for a 5852 mens basketball victory over dartmouth last night at hanover nh,Sports
update 2 report gazprom to take part in yukos sale the newlycreated oil unit of russian gas monopoly oao gazprom gazpromneft will take part in the auction of the embattled yukos oil company 39s largest unit yuganskneftegaz dow jones newswires reported tuesday citing the news agency primetass,Business
lawmakers grill citigroup japan chief citigroup 39s top executive in japan endured unprecedented questioning by lawmakers on tuesday over a scandal at the firm 39s private bank in the country the latest turn in a highprofile case that has embarrassed the world 39s biggest ,Business
minaya ahead in count even if he strikes out this is the way mets fans wanted their team to do it with vladimir guerrero and alex rodriguez they wanted the general manager of the moment steve phillips or jim duquette to get in there early,Sports
car bomb north of baghdad kills 7 wounds 19 reuters reuters  a car bomb exploded near a usmilitary patrol in the town of baiji north of baghdad ontuesday killing at least seven iraqis and wounding 20 peopleincluding two us soldiers doctors and the military said,World
musharraf can be pakistan president and army chief  islamabad reuters  pakistans acting president signed a  bill on tuesday that will allow military ruler pervez musharraf  to stay on as army chief despite his pledge to quit the office  by the end of the year,World
plane repos ready to take flight at the airport you hear all of the usual explanations bad weather mechanical difficulties no crew available but now there 39s another excuse you might hear as times get tougher for cash ,Business
uk house prices rise at fastest pace since july update3 uk house prices unexpectedly rose in november at the fastest pace since july reinforcing expectations real estate values will level out avoiding a collapse from records according to nationwide building society,Business
wall street set for a flat start reuters reuters  wall street was set for a flat start ontuesday as investors braced themselves for a slew of data witha steadier dollar helping to offset the impact of firmer crudeoil prices,Business
eurozone recovery struggles as monetary union fails to yield results oecd afp afp  recovery in the eurozone is battling higher oil prices and a rising euro as monetary union has so far failed to spur sustained economic dynamism in the 12 nations using the single european currency the oecd revealed,Business
cosatu to meet over conflict with anc the congress of south african trade unions cosatu said that it will hold a lunchtime press conference on tuesday to discuss the controversial public spat between its leader zwelinzima vavi and the african national congress anc national spokesperson ,World
rel asks quitting directors to rethink mumbai the board of indian power utility reliance energy ltd told the bombay exchange on tuesday it had asked its six directors who resigned last week to reconsider their resignations,Business
renault unveils investment plan for asian hub in south korea afp afp  french auto giant renault sa said it will invest some 570 million dollars in south korea over the next three years as part of its global strategy to become a key player in asia notably china,World
oecd tips us growth slowdown in 2005 us economic growth will slow to 33 per cent in 2005 more than a full percentage point below this year with the effect of high energy prices dragging on the economy for the next few quarters the oecd said on tuesday,Business
hp releases new products for enterprises launches openview automation manager service desk version 50 and partnership with cisco for reselling hp management software madrid hewlett packard has launched its hp openview automation manager that ,Sci/Tech
philippine floods kill hundreds more than 300 people died after flash floods and landslides devastated three coastal towns and left swathes of the northern philippines under water on tuesday,World
clayton offers to buy rexel for 26 billion euros update5 clayton dubilier  amp rice inc is leading a 26 billioneuro 345 billion buyout of an electrical equipment supplier from france 39s pinaultprintempsredoute sa the new yorkbased firm 39s third european acquisition this year,Business
football association charges bolton striker over spitting incident bolton striker elhadji diouf was cited for improper conduct by the football association on monday after spitting in the face of an opponent,Sports
usa smithfield foods reports higher q2 earnings us meat processor smithfield foods has reported higher secondquarter earnings as higher hog prices offset lower pork margins and a loss in its beef operations,Business
o2 to roll out imode the deal which was leaked to the press last week will see the ukbased mobile operator deliver data services  such as games ringtones and entertainment  through a platform that has been credited with making ntt docomo the force that it is in ,Sci/Tech
screensaver strikes back at spammers new software allows recipients of spam to band together to target known websites behind the messages the idea is to bombard the sites with messages slowing them down and making them more expensive to run,Sci/Tech
study brain scan helps diagnose bipolar disorder reuters reuters  bipolar disorder a sometimesmisdiagnosed mental illness characterized by wide emotionalswings may be identifiable by chemical abnormalities visiblein victims brains researchers said on tuesday,Sci/Tech
princess dis exbodyguard disputes claim ap ap  a former bodyguard of princess diana on tuesday dismissed her claim that one of her lovers was bumped off,World
tech firms keep riding chinese tiger microsoft watched a software deal with china go bust less than two weeks into the contract and beijing is pushing its government it officials to buy local but china remains a vibrant market where tech firms have to stay in play ltfont faceverdanams sans serifarialhelvetica size2 color666666gtltbgtwashingtonpostcomltbgtltfontgt,Sci/Tech
milan mandaric statement  quotover the past twoandahalf years the football club have currently paid 115million on transfer fees loan fees and appearance payments to clubs for 25 players,Sports
cell phone virus mutates carries payload security company fsecure warned of a variant on the skulls trojan horse that infects smart phones running the symbian operating system,Sci/Tech
redknapp and mandaric clear the air harry redknapp maintained on tuesday that he had nothing to hide from the transfer deals conducted at portsmouth during his time as manager,Sports
log on to be a satellite spy a canadian inventor has created internetbased technology that could soon see regular computer users acting as armchair spies vincent tao an engineer at toronto 39s york university ,Sci/Tech
sharman begins defense in kazaa case sharman networks the company behind the kazaa peertopeer file sharing software began its defense in a sydney court room on tuesday against charges by members of the music industry that the company aided music piracy and copyright infringement,Sci/Tech
najeh to the rescue for packers no ahman green no problem at least that 39s what it looked like on monday night as the green bay packers ran roughshod over the st,Sports
bangladesh bars female swim pressure from an islamic group halts a womens swimming contest in bangladesh ,World
music sharing continues to thrive a steady growth in legal music downloads continues while illegal file sharing networks also flourish analysts say,Sci/Tech
prosecutor pacers players to be charged ap ap  indiana pacers players will be charged for fighting with fans during the nov 19 brawl at the end of a game against the detroit pistons oakland county prosecutor david gorcyca told the detroit news,Sports
impact of euro played down the damage to exports caused by a stronger euro has been played down by a member of the european central bank 39s governing council in remarks highlighting the bank 39s limited concern about the currency 39s rise,Business
chercher dans toute l 39actualit italy ground to a halt as millions of workers observed a general strike in protest against the economic policies of prime minister silvio berlusconi 39s centreright government,World
oragenics shares up on fda clearance shares of oragenics inc jumped after the biotechnology company reported tuesday that the food and drug administration allowed it to proceed with safety trials on a lifelong tooth decay protection rinse that ,Business
australia give their neighbours no mercy australia wrapped up a 20 win in the series after beating new zealand by 213 runs on the fifth day of the second and final cricket test on tuesday,Sports
oil prices slip winter supplies seen up oil prices fell on tuesday as an expected increase in us heating fuel supplies eased concerns over an inventory crunch should this winter 39s weather prove colder than normal,Business
clayton dubilier merrill team in 34b buyout in what would be the largest european leveraged buyout of the year clayton dubilier  amp rice has teamed with merrill lynch  amp co,Business
exguard speaks out about di tapes cbs newlysurfaced videotapes of the late princess diana address her sometimes bizarre relationship with prince charles the tapes were recorded by diana 39s voice coach peter settelen,World
waugh shoaib will test australians former australian skipper steve waugh says he thinks shoaib akhtar will test the home side when it tackles pakistan at the waca having recently watched australia end a 35year hoodoo in india with a 21 series ,Sports
panel urges ny to pay 14 billion more for city schools courtappointed referees recommended the state pay an additional 14 billion over four years to improve new york city schools,World
poison toads leap across australia small warty and poisonous enough to kill crocodiles the cane toad has wreaked havoc in parts of australia experts say climate change is benefiting the invasive species,Sci/Tech
merrill wachovia others fined for late reporting new york the nasd yesterday said it censured and fined 29 securities firms a total of us922 nz1304 million for failing to properly disclose required information about their brokers more than 8300 times,Business
tom clancy 39s rainbow six 4 announced as expected ubisoft today announced its plans to launch a new tom clancy 39s rainbow six title on ps2 xbox and pc rainbow six 4 will introduce a new single player experience with a personal darker storyline ,Sci/Tech
lycos europe pushes limits in antispam fight a new application from lycos europe aims to fight back against spammers but some experts say the company may be enabling illegal activities,Sci/Tech
click here for a free credit report really we mean it finally a legit way to peek into your personal financial file,Business
gough new livi boss former rangers everton and scotland captain richard gough has been appointed as the new manager of troubled scottish premier league outfit livingston,Sports
cardinals to play broncos boise state accepts a bid tuesday to play louisville in the liberty bowl on dec 31 in a matchup of the nations top two offenses,Sports
pinaultprintemps redoute to sell holding in rexel london november 30 newratingscom  pinaultprintemps redoute sa ppxfse plans to sell its controlling stake in the electrical parts distributor rexel rxl to a group of private firms for 192 billion 255 billion,Business
shifting signs in north korea kim jong il dials back his personality cult as protest activities pick up,World
